Specimen;Sample;Site;Transect;Plot;Habitat;SamplingPoint/Replicate;Method;FocalGroup;SubFamily;Tribe;Genus;Species;Author;Sex;Abundance;TeteLong;TeteLarg;MandibuleLong;ClypeusLong;ScapeAntennaireLong;OeilLong;WeberLong;FemurPostLong;ThoraxLargMax
SG-PaNatW12-09;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;impressa;Mayr, 1870;;2;;;;;;;;;
SG-PaNatW12-10;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.30.FG.SGt.cf.transversostriata;-;;1;;;;;;;;;
SG-PaNatW12-11;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW12-12;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW12-13;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW12-14;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW12-15;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW12-16;SG-PaNatW12;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;mandibularis;Weber, 1938;;1;;;;;;;;;
SG-PaNatW13-01;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-PaNatW13-02;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;striata;Smith F., 1858;;1;;;;;;;;;
SG-PaNatW13-03;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;horni;Santschi, 1929;;1;;;;;;;;;
SG-PaNatW13-04;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;cornetzi;Forel, 1912;;1;;;;;;;;;
SG-PaNatW13-05;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Wasmannia;auropunctata;(Roger, 1863);;1;;;;;;;;;
SG-PaNatW13-06;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW13-07;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW13-08;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;sp.IV.FG.SGt.cf.apicalis.Delabie.et.al.2008.;-;;1;;;;;;;;;
SG-PaNatW13-09;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gigas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW13-10;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW13-11;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.41.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW13-12;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW13-13;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW13-14;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW13-15;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;hadrodens;(Bolton, 2000);;1;;;;;;;;;
SG-PaNatW13-16;SG-PaNatW13;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;mandibularis;Weber, 1938;;1;;;;;;;;;
SG-PaNatW14-01;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW14-02;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;haematodus;(Linnaeus, 1758);;1;;;;;;;;;
SG-PaNatW14-03;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;midas;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW14-04;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-PaNatW14-05;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-PaNatW14-06;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW14-07;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW14-08;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;cramptoni;Wheeler, W.M., 1916;;1;;;;;;;;;
SG-PaNatW14-09;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;scolioceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW14-10;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW14-11;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW14-12;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW14-13;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.18.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW14-14;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW14-15;SG-PaNatW14;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW15-01;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-PaNatW15-02;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.06.FG.SGt.gp.foreli;-;;1;;;;;;;;;
SG-PaNatW15-03;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW15-04;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Plagiolepidini;Nylanderia;sp.05.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW15-05;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW15-06;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;1;;;;;;;;;
SG-PaNatW15-07;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW15-08;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW15-09;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW15-10;SG-PaNatW15;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW16-01;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;rapax;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW16-02;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW16-03;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;relicta;(Mann, 1916);;1;;;;;;;;;
SG-PaNatW16-04;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Azteca;sp.01.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW16-05;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;balzani;(Emery, 1894);;1;;;;;;;;;
SG-PaNatW16-06;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;renggeri;Emery, 1894;;1;;;;;;;;;
SG-PaNatW16-07;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.09.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW16-08;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW16-09;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW16-10;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.51.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW16-11;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Sericomyrmex;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW16-12;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW16-13;SG-PaNatW16;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW17-01;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;2;;;;;;;;;
SG-PaNatW17-02;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Dolichoderus;imitator;Emery, 1894;;1;;;;;;;;;
SG-PaNatW17-03;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;relicta;(Mann, 1916);;1;;;;;;;;;
SG-PaNatW17-04;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Formicoxenini;Ochetomyrmex;semipolitus;Mayr, 1878;;1;;;;;;;;;
SG-PaNatW17-05;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;cornetzi;Forel, 1912;;1;;;;;;;;;
SG-PaNatW17-06;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Pseudomyrmecinae;Pseudomyrmecini;Pseudomyrmex;tenuis;(Fabricius, 1804);;1;;;;;;;;;
SG-PaNatW17-07;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Apterostigma;pariense;Lattke, 1997;;1;;;;;;;;;
SG-PaNatW17-08;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Apterostigma;sp.03.FG.SGt.comp.pilosum;-;;1;;;;;;;;;
SG-PaNatW17-09;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW17-10;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;sp.10.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW17-11;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW17-12;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;allarmata;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW17-13;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;bruesi;Wheeler, W.M., 1911;;1;;;;;;;;;
SG-PaNatW17-14;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;impressa;Mayr, 1870;;1;;;;;;;;;
SG-PaNatW17-15;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW17-16;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.11.FG.SGt.gp.flavens;-;;2;;;;;;;;;
SG-PaNatW17-17;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW17-18;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW17-19;SG-PaNatW17;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW18-01;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW18-02;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;lugens;Emery, 1894;;1;;;;;;;;;
SG-PaNatW18-03;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;haematodus;(Linnaeus, 1758);;1;;;;;;;;;
SG-PaNatW18-04;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;sotobosque;Longino, 2003;;1;;;;;;;;;
SG-PaNatW18-05;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;perparva;Brown, 1958;;1;;;;;;;;;
SG-PaNatW18-06;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;flavosensitiva;Longino, 2003;;1;;;;;;;;;
SG-PaNatW18-07;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW18-08;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.08.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW18-09;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Myrmicocrypta;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW18-10;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;rubiceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW18-11;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW18-12;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.12.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW18-13;SG-PaNatW18;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW19-01;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW19-02;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;crassinoda;(Latreille, 1802);;1;;;;;;;;;
SG-PaNatW19-03;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Trachymyrmex;cornetzi;Forel, 1912;;1;;;;;;;;;
SG-PaNatW19-04;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Octostruma;betschi;Perrault, 1988;;1;;;;;;;;;
SG-PaNatW19-05;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Formicinae;Camponotini;Camponotus;renggeri;Emery, 1894;;1;;;;;;;;;
SG-PaNatW19-06;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW19-07;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;scolioceps;Wilson, 2003;;1;;;;;;;;;
SG-PaNatW19-08;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;transversostriata;Mayr, 1887;;1;;;;;;;;;
SG-PaNatW19-09;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW19-10;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.40.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW19-11;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.41.FG.SGt.comp.flavens;-;;1;;;;;;;;;
SG-PaNatW19-12;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Attini;Sericomyrmex;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW19-13;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW19-14;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.16.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW19-15;SG-PaNatW19;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW20-01;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Dolichoderus;imitator;Emery, 1894;;1;;;;;;;;;
SG-PaNatW20-02;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Odontomachus;meinerti;Forel, 1905;;1;;;;;;;;;
SG-PaNatW20-03;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Pachycondyla;striata;Smith F., 1858;;1;;;;;;;;;
SG-PaNatW20-04;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;horni;Santschi, 1929;;1;;;;;;;;;
SG-PaNatW20-05;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Gnamptogenys;relicta;(Mann, 1916);;1;;;;;;;;;
SG-PaNatW20-06;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Anochetus;neglectus;Emery, 1894;;1;;;;;;;;;
SG-PaNatW20-07;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;edentatum.cf.morgani;Roger, 1863;;1;;;;;;;;;
SG-PaNatW20-08;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ponerinae;Ponerini;Hypoponera;sp.06.FG.SGt.gp.foreli;-;;1;;;;;;;;;
SG-PaNatW20-09;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;impressa;Mayr, 1870;;1;;;;;;;;;
SG-PaNatW2-01;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;carinata;Mayr, 1862;;1;;;;;;;;;
SG-PaNatW20-10;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;sp.37.FG.SGt.gp.diligens;-;;1;;;;;;;;;
SG-PaNatW20-11;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.15.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW20-12;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Solenopsidini;Solenopsis;sp.28.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW20-13;SG-PaNatW20;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Dacetini;Strumigenys;denticulata;(Mayr, 1887);;1;;;;;;;;;
SG-PaNatW2-02;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Ectatomminae;Ectatommini;Ectatomma;tuberculatum;(Olivier, 1792);;1;;;;;;;;;
SG-PaNatW2-03;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Dolichoderinae;Dolichoderini;Azteca;sp.02.FG.SGt.;-;;1;;;;;;;;;
SG-PaNatW2-04;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Crematogastrini;Crematogaster;flavosensitiva;Longino, 2003;;1;;;;;;;;;
SG-PaNatW2-05;SG-PaNatW2;Paracou;White sandy secondary forest of low altitude;1;3;1;Winkler48h;Ant;Myrmicinae;Pheidolini;Pheidole;gigas;Wilson, 2003;;1;;;;;;;;;
